id,franquia,is_franchise,estudio_principal,original_language,production_countries,status
86838,,False,BFI,en,"United Kingdom, United States of America",Released
57089,Hoodwinked! Collection,True,Kanbar Entertainment,en,United States of America,Released
117691,Gangs of Wasseypur Collection,True,Anurag Kashyap Films,hi,India,Released
82990,Paranormal Activity Collection,True,Room 101,en,United States of America,Released
94348,,False,Summit Entertainment,en,"United States of America, France, Indonesia",Released
83542,,False,Cloud Atlas Productions,en,"Germany, United States of America, China, Hong Kong, Singapore",Released
61012,Silent Hill Collection,True,Konami,en,"Canada, France, Japan",Released
43937,,False,lucky crow films,en,United States of America,Released
64689,,False,Plan B Entertainment,en,United States of America,Released
113947,,False,Such Much Films,en,United States of America,Released
84341,,False,Super Crispy Entertainment,en,United States of America,Released
82690,Wreck-It Ralph Collection,True,Walt Disney Animation Studios,en,United States of America,Released
47878,,False,Northstar International,en,United States of America,Released
82693,,False,The Weinstein Company,en,United States of America,Released
87502,,False,Paramount Pictures,en,United States of America,Released
87827,,False,Fox 2000 Pictures,en,United States of America,Released
97430,The Man with the Iron Fists Collection,True,Arcade Pictures,en,"China, Hong Kong, United States of America",Released
79070,,False,Canal+,fr,"Belgium, France, Luxembourg",Released
127493,,False,Saturn Films,en,United States of America,Released
86837,,False,Les Films du Losange,fr,"France, Germany, Austria",Released
56928,,False,,en,United States of America,Released
72976,,False,DreamWorks Pictures,en,"United States of America, India",Released
50620,The Twilight Collection,True,Summit Entertainment,en,United States of America,Released
60747,,False,Contrafilm,en,United States of America,Released
81188,,False,DreamWorks Animation,en,United States of America,Released
97614,,False,Magnolia Pictures,en,"France, United States of America",Released
102780,,False,WestEnd Films,en,"Ireland, United Kingdom, United States of America, Belgium",Released
85446,Step Up Collection,True,Summit Entertainment,en,United States of America,Released
76349,,False,Changchun Film Studio,zh,"China, Hong Kong, Taiwan",Released
49051,The Hobbit Collection,True,New Line Cinema,en,"New Zealand, United States of America",Released
84305,,False,Emmett/Furla Films,en,"France, United Kingdom, United States of America",Released
106135,,False,,en,United States of America,Released
117629,Yossi Collection,True,Lama Films,he,Israel,Released
127501,,False,Ishana Movies,hi,India,Released
97630,,False,Annapurna Pictures,en,United States of America,Released
139567,,False,Knightsbridge Entertainment,en,"United Kingdom, United States of America",Released
82654,,False,Summit Entertainment,en,United States of America,Released
82687,,False,Paramount Pictures,en,United States of America,Released
75780,Jack Reacher Collection,True,Paramount Pictures,en,United States of America,Released
68718,,False,The Weinstein Company,en,United States of America,Released
89492,Knocked Up Collection,True,Apatow Productions,en,United States of America,Released
80278,,False,Apaches Films,en,"Spain, United States of America",Released
82695,,False,Universal Pictures,en,"United Kingdom, United States of America",Released
128270,,False,Paramount Vantage,en,United States of America,Released
121826,,False,BBC Film,en,United Kingdom,Released
41592,StreetDance Collection,True,Vertigo Films,en,United Kingdom,Released
88042,,False,Dune Entertainment III,en,United States of America,Released
133694,,False,Image Nation Abu Dhabi,en,"United Arab Emirates, United States of America",Released
116613,The Sweeney Movie Collection,True,Vertigo Films,en,United Kingdom,Released
118628,,False,Lola's Productions,hi,India,Released
76617,Texas Chainsaw Massacre Collection,True,Lionsgate,en,United States of America,Released
82682,,False,Village Roadshow Pictures,en,United States of America,Released
98339,,False,H2O Motion Pictures,en,"Canada, United Kingdom",Released
68812,,False,Bleiberg Entertainment,en,United States of America,Released
139038,A Haunted House Collection,True,Open Road Films,en,United States of America,Released
132232,,False,Toma 78,en,"Canada, Spain",Released
145197,,False,erbp,en,United States of America,Released
98357,,False,1984 Private Defense Contractors,en,United States of America,Released
84336,,False,BBC Film,en,"France, Ireland, United Kingdom",Released
77117,,False,CJ Entertainment,ko,South Korea,Released
87818,,False,Witness Protection Films,en,United States of America,Released
119283,,False,Incentive Filmed Entertainment,en,United States of America,Released
60304,,False,Paramount Pictures,en,"United States of America, Germany",Released
70829,Young-gu Collection,True,Younggu-Art Movies,en,South Korea,Released
87499,,False,TSG Entertainment,en,"United States of America, United Kingdom",Released
89750,,False,ONF | NFB,en,"United States of America, Canada",Released
58244,,False,Upside Down Films,en,"Canada, France",Released
109421,,False,di Bonaventura Pictures,en,United States of America,Released
109431,,False,Stuber Pictures,en,United States of America,Released
109491,,False,Alcon Entertainment,en,United States of America,Released
47964,Die Hard Collection,True,Mid Atlantic Films,en,United States of America,Released
107811,,False,Mandeville Films,en,United States of America,Released
112949,,False,Relativity Media,en,United States of America,Released
85545,,False,CANAL+ Polska,fr,"France, Germany, Poland",Released
123678,,False,Final Cut for Real,da,"Denmark, Norway, United Kingdom",Released
122857,Universal Soldier Collection,True,Signature Pictures,en,United States of America,Released
68179,,False,The Weinstein Company,en,"Canada, United States of America",Released
132344,Before... Collection,True,Castle Rock Entertainment,en,"Greece, United States of America",Released
134411,,False,Exclusive Media,en,"United Arab Emirates, United States of America, United Kingdom",Released
145135,,False,Cinema Vehicle Services,en,United States of America,Released
130739,,False,Schiwago Film,de,Germany,Released
81005,,False,New Line Cinema,en,United States of America,Released
146203,The Last Exorcism Collection,True,CBS Films,en,United States of America,Released
72559,G.I. Joe (Live-Action) Collection,True,Paramount Pictures,en,"Canada, United States of America",Released
86825,,False,Fox Searchlight Pictures,en,United States of America,Released
152259,,False,Trilogy Entertainment Group,en,United States of America,Released
68728,,False,Roth Films,en,United States of America,Released
49519,The Croods Collection,True,DreamWorks Animation,en,United States of America,Released
139948,,False,Apostle,en,United States of America,Released
124459,,False,New Line Cinema,en,United States of America,Released
122081,,False,Iconoclast,en,"France, United States of America, Mexico",Released
144789,,False,El Deseo,es,Spain,Released
158011,,False,TriStar Pictures,en,United States of America,Released
117263,Has Fallen Collection,True,Millennium Media,en,United States of America,Released
97367,,False,Sidney Kimmel Entertainment,en,United States of America,Released
72710,,False,Open Road Films,en,"Switzerland, United States of America",Released
65650,,False,Viddywell,en,United States of America,Released
144340,,False,Focus Features,en,United States of America,Released
60579,,False,Raajkamal Films International,ta,India,Released
109428,,False,TriStar Pictures,en,United States of America,Released
68727,,False,Pathe,en,"United Kingdom, United States of America",Released
93828,,False,Worldview Entertainment,en,"Canada, India, United Kingdom, United States of America",Released
44895,,False,Kingsize Entertainment,en,United States of America,Released
75612,,False,Universal Pictures,en,United States of America,Released
59963,,False,Social Capital,en,"South Africa, United States of America",Released
109410,,False,Legendary Pictures,en,United States of America,Released
126250,,False,Zentropa Entertainments,da,"Denmark, France, Italy, Japan, Sweden, Germany",Released
127517,,False,Lionsgate,en,United States of America,Released
4258,Scary Movie Collection,True,Dimension Films,en,United States of America,Released
134374,,False,Paramount Pictures,en,United States of America,Released
176124,,False,Provident Films,en,United States of America,Released
44865,,False,Sil-Metropole Organisation,zh,"Hong Kong, China",Released
109414,,False,Columbia Pictures,en,United States of America,Released
68721,Iron Man Collection,True,Marvel Studios,en,United States of America,Released
91073,,False,North by Northwest Entertainment,ko,"China, United States of America, South Korea, Hong Kong",Released
77221,,False,France 2 Cinéma,en,"France, Italy, Qatar, Tunisia",Released
103731,,False,Everest Entertainment,en,United States of America,Released
101501,,False,,en,United States of America,Released
94901,,False,IFC FIlms,en,United States of America,Released
64682,,False,Warner Bros. Pictures,en,"United States of America, Australia",Released
54138,Star Trek: Alternate Reality Collection,True,Bad Robot,en,United States of America,Released
116741,,False,TSG Entertainment,en,United States of America,Released
77987,,False,Wild Bunch,en,"Denmark, France, Sweden, United States of America, Thailand",Released
109439,The Hangover Collection,True,Green Hat Films,en,United States of America,Released
82992,The Fast and the Furious Collection,True,Relativity Media,en,United States of America,Released
116711,,False,Blue Sky Studios,en,United States of America,Released
152780,,False,Memento Production,fr,"France, Italy",Released
42151,,False,Boum Productions,en,United Kingdom,Released
104755,,False,IM Global,en,"Canada, United States of America, United Kingdom",Released
119675,,False,Jerry Weintraub Productions,en,United States of America,Released
123103,,False,Cross Creek Pictures,es,"Chile, United States of America",Released
82700,,False,Columbia Pictures,en,United States of America,Released
75656,Now You See Me Collection,True,Summit Entertainment,en,"United States of America, France",Released
77805,,False,Helios-Filmproduktion,en,United States of America,Released
74513,,False,Sofica Manon,fr,France,Released
133463,,False,Green Light Productions,en,Australia,Released
147773,,False,Sycamore Pictures,en,United States of America,Released
49521,Man of Steel Collection,True,Syncopy,en,"United Kingdom, United States of America",Released
87567,,False,Millennium Media,en,United States of America,Released
158015,The Purge Collection,True,Universal Pictures,en,"France, United States of America",Released
96936,,False,American Zoetrope,en,"United States of America, France",Released
62211,"Monsters, Inc. Collection",True,Pixar,en,United States of America,Released
103620,,False,La Petite Reine,en,"France, United States of America",Released
68726,Pacific Rim Collection,True,Double Dare You,en,United States of America,Released
152742,,False,PACO Cinematografica,it,Italy,Released
72190,World War Z Collection,True,GK Films,en,United States of America,Released
68724,,False,TriStar Pictures,en,United States of America,Released
127373,,False,Red Crown Productions,en,United States of America,Released
93456,Despicable Me Collection,True,Illumination,en,United States of America,Released
117251,,False,Columbia Pictures,en,"United States of America, Canada",Released
107985,,False,Big Talk Studios,en,"United Kingdom, United States of America",Released
136418,,False,Lionsgate,en,"United States of America, United Kingdom",Released
136795,,False,Chernin Entertainment,en,"United Kingdom, United States of America",Released
57201,,False,Walt Disney Pictures,en,United States of America,Released
157386,,False,Global Produce,en,United States of America,Released
206324,,False,Viacom18 Studios,hi,India,Released
49524,R.I.P.D. Collection,True,Universal Pictures,en,United States of America,Released
138843,The Conjuring Collection,True,Evergreen Media Group,en,United States of America,Released
77950,,False,DreamWorks Animation,en,United States of America,Released
76170,The Wolverine Collection,True,The Donners' Company,en,United States of America,Released
27957,Nefes Koleksiyonu,True,Fida Film,tr,Turkey,Released
136400,,False,Universal Pictures,en,United States of America,Released
151743,Lost Collection,True,Enlight Pictures,zh,"China, Thailand",Released
160588,,False,Gravier Productions,en,United States of America,Released
179144,,False,France 2 Cinéma,it,"France, Italy",Released
109729,,False,Filmworks/FX,en,United States of America,Released
76285,Percy Jackson Collection,True,Fox 2000 Pictures,en,United States of America,Released
77931,The Smurfs (Theatrical) Collection,True,NeoReel,en,"United States of America, Canada, Belgium",Released
177699,,False,BFI,en,"France, United Kingdom",Released
23535,Class of 1999 Collection,True,Lightning Pictures,en,United States of America,Released
76544,,False,Universal Pictures,en,"China, Hong Kong, United States of America",Released
138832,,False,New Line Cinema,en,"United Kingdom, United States of America",Released
109418,Grown Ups Collection,True,Columbia Pictures,en,United States of America,Released
59859,Kick-Ass Collection,True,Marv,en,"Japan, United Kingdom, United States of America",Released
87421,The Chronicles of Riddick Collection,True,One Race,en,"Canada, United States of America",Released
151960,Planes Collection,True,Walt Disney Pictures,en,United States of America,Released
59735,,False,Smart Egg Pictures,en,"United Kingdom, United States of America",Released
115348,,False,Relativity Media,en,"India, United States of America",Released
149870,,False,Studio Ghibli,ja,Japan,Released
115782,,False,Open Road Films,en,"Switzerland, United States of America",Released
123553,,False,Screen Gems,en,"Canada, Germany, United Kingdom, United States of America",Released
132363,,False,Follow Through Productions,en,United States of America,Released
157360,,False,More Films,en,"United Kingdom, United States of America",Released
122906,,False,Universal Pictures,en,"United Kingdom, United States of America",Released
205022,,False,Red Chillies Entertainment,hi,India,Released
199373,,False,Picture Perfect Corporation,en,"Germany, United Kingdom, United States of America",Released
169209,,False,Knightsbridge Entertainment,en,"United States of America, United Kingdom",Released
29231,,False,Nu Image,en,United States of America,Released
33196,,False,Polygon Entertainment,ko,South Korea,Released
111190,,False,Gaumont,en,"Australia, France",Released
211954,,False,Pantelion Films,es,"United States of America, Mexico",Released
146227,,False,After Dark Films,en,"United States of America, United Kingdom, Switzerland",Released
49047,,False,Esperanto Filmoj,en,"United Kingdom, United States of America",Released
212716,,False,Fastnet Films,en,"Canada, Ireland, United States of America",Released
146233,,False,Alcon Entertainment,en,United States of America,Released
164457,,False,Energy Entertainment,en,"United States of America, United Kingdom",Released
156711,,False,Fickle Fish Films,en,United States of America,Released
96721,,False,Revolution Films,en,"United Kingdom, United States of America",Released
112205,,False,EuropaCorp,en,"France, United States of America",Released
129139,,False,3 Arts Entertainment,en,United States of America,Released
220714,Masti Collection,True,Maruti International,hi,India,Released
109417,,False,Screen Gems,en,United States of America,Released
114726,,False,Universal Pictures,en,,Released
129670,,False,Echo Lake Entertainment,en,United States of America,Released
193613,,False,Exclusive Media,en,United States of America,Released
165904,,False,Friday Filmworks,hi,India,Released
146238,,False,Regency Enterprises,en,United States of America,Released
152584,,False,Wild Bunch,fr,"Belgium, France, Spain",Released
209262,,False,Exclusive Media,en,"United Kingdom, United States of America",Released
190754,On the Job Collection,True,Star Cinema – ABS-CBN Film Productions,tl,Philippines,Released
109451,Cloudy with a Chance of Meatballs Collection,True,Columbia Pictures,en,United States of America,Released
109424,,False,Columbia Pictures,en,United States of America,Released
106747,Machete Collection,True,Open Road Films,en,"United States of America, Russia",Released
85889,,False,Egoli Tossell Film,en,"Belgium, Germany, Sweden, United Kingdom, United States of America",Released
19623,,False,,hi,India,Released
175528,,False,Sneak Preview Productions,en,United States of America,Released
115210,,False,Tailored Films,en,"Ireland, United States of America",Released
107846,Escape Plan Collection,True,Knightsbridge Entertainment,en,"United Kingdom, United States of America",Released
133805,,False,Misher Films,en,United States of America,Released
162903,,False,Participant,en,"India, United States of America",Released
109091,,False,Fox 2000 Pictures,en,"United States of America, United Kingdom",Released
76203,,False,New Regency Pictures,en,"United Kingdom, United States of America",Released
152747,,False,Black Bear Pictures,en,United States of America,Released
80274,,False,Digital Domain,en,United States of America,Released
208134,Jackass Presents: Bad Grandpa Collection,True,Paramount Pictures,en,United States of America,Released
76338,Thor Collection,True,Marvel Studios,en,United States of America,Released
152532,,False,Truth Entertainment,en,United States of America,Released
123377,,False,Next Entertainment World,ko,South Korea,Released
175574,,False,Reel FX Creative Studios,en,United States of America,Released
137093,,False,Gidden Media,en,United States of America,Released
205220,,False,Baby Cow Productions,en,United Kingdom,Released
146304,The Best Man Collection,True,Universal Pictures,en,United States of America,Released
209274,,False,Opus Film,pl,"Poland, Denmark",Released
101299,The Hunger Games Collection,True,Lionsgate,en,United States of America,Released
57158,The Hobbit Collection,True,New Line Cinema,en,"New Zealand, United States of America",Released
64686,47 Ronin Collection,True,Mid Atlantic Films,en,"Japan, United States of America, United Kingdom",Released
146239,,False,DreamWorks Pictures,en,"United States of America, India, Canada",Released
121642,,False,Alien Produzioni,it,"Italy, Spain",Released
109445,Frozen Collection,True,Walt Disney Animation Studios,en,United States of America,Released
86829,,False,StudioCanal,en,"France, United Kingdom, United States of America",Released
106646,,False,Red Granite Pictures,en,United States of America,Released
204082,,False,Open Road Films,en,United States of America,Released
192136,,False,Videovision Entertainment,en,"France, South Africa, United Kingdom, United States of America",Released
152737,,False,Jean Doumanian Productions,en,United States of America,Released
180048,,False,Whitesands Media House,ml,India,Released
158916,,False,Kickstart Entertainment,en,United States of America,Released
168672,,False,Annapurna Pictures,en,United States of America,Released
116745,,False,Samuel Goldwyn Films,en,"United Kingdom, United States of America",Released
152601,,False,Annapurna Pictures,en,United States of America,Released
193756,,False,EFO Films,en,United States of America,Released
140823,,False,Hopscotch Features,en,"Australia, United Kingdom, United States of America",Released
49852,,False,Vnesheconombank,en,"United Kingdom, Hungary",Released
228331,,False,,en,,Released
87516,,False,40 Acres and a Mule Filmworks,en,United States of America,Released
114903,,False,La Banda Films,es,"Mexico, United States of America",Released
109443,Anchorman Collection,True,Gary Sanchez Productions,en,United States of America,Released
110415,,False,Opus Pictures,ko,South Korea,Released
142487,,False,Churchill Toledo,es,Mexico,Released
82679,,False,Nickelodeon Movies,en,United States of America,Released
169881,The Physician Collection,True,Pixomondo,en,Germany,Released
14499,,False,Nordisk Tonefilm,en,"Norway, Soviet Union, Sweden",Released
211233,,False,Solar Films,fi,Finland,Released
64807,,False,Gerber Pictures,en,United States of America,Released
17478,Dhoom Collection,True,Yash Raj Films,hi,India,Released
227348,Paranormal Activity Collection,True,Blumhouse Productions,en,United States of America,Released
191714,,False,DAR Motion Pictures,hi,"France, Germany, India, United States of America",Released
245775,,False,SND,fr,"Belgium, France",Released
204810,,False,United King Films,he,Israel,Released
153158,,False,100 Bares,es,"Argentina, Spain",Released
127560,,False,Archer Street Productions,en,"Australia, France, Switzerland, Thailand, United Kingdom",Released
118289,,False,Ecosse Films,en,"Belgium, France, Sweden, United Kingdom",Released
168530,Ride Along Collection,True,Rainforest Entertainment,en,United States of America,Released
137094,,False,di Bonaventura Pictures,en,"Russia, United States of America",Released
157350,Divergent Collection,True,Summit Entertainment,en,United States of America,Released
102207,,False,Pathé,fr,"France, Belgium",Released
79316,,False,TSG Entertainment,en,United States of America,Released
41374,,False,Orion Pictures,en,United States of America,Released
177047,,False,Unified Pictures,en,United States of America,Released
185008,,False,Dharma Productions,hi,India,Released
92834,Vizontele,True,BKM Film,tr,Turkey,Released
126319,Ernest & Celestine Collection,True,Les Armateurs,fr,"Belgium, France, Luxembourg",Released
100241,,False,Lionsgate,en,"Australia, United States of America",Released
157099,,False,Ealing Metro International,en,"United Kingdom, United States of America",Released
130150,,False,Mr. Mudd,en,United States of America,Released
157841,,False,Epithète Films,en,"Canada, France",Released
152760,,False,Columbia Pictures,en,"Germany, United States of America",Released
137106,The Lego Movie Collection,True,Lin Pictures,en,"United States of America, Denmark, Australia",Released
97020,,False,Metro-Goldwyn-Mayer,en,United States of America,Released
144336,,False,Open Road Films,en,United States of America,Released
157834,,False,Zanuck Independent,en,"France, Romania, United Kingdom, United States of America",Released
226857,,False,Bluegrass Films,en,United States of America,Released
137321,,False,Weed Road Pictures,en,United States of America,Released
157847,,False,Rough House Pictures,en,United States of America,Released
20493,,False,Baweja Movies,hi,India,Released
222899,,False,Olive Bridge Entertainment,en,United States of America,Released
120467,,False,Fox Searchlight Pictures,en,"United States of America, Germany",Released
225565,,False,Treehouse Pictures,en,United States of America,Released
157336,,False,Legendary Pictures,en,"United Kingdom, United States of America",Released
192102,,False,Wonderland Sound and Vision,en,"France, United States of America",Released
225574,,False,Silver Pictures,en,"France, United Kingdom, United States of America",Released
53182,300 Collection,True,Legendary Pictures,en,"Bulgaria, United States of America",Released
82703,,False,Pacific Data Images,en,United States of America,Released
97370,,False,Film4 Productions,en,"United Kingdom, United States of America, Switzerland",Released
136797,,False,DreamWorks Pictures,en,"India, United States of America",Released
242042,,False,WhiteFlame Productions,en,United States of America,Released
177494,,False,Warner Bros. Digital,en,United States of America,Released
209403,,False,Darko Entertainment,en,United States of America,Released
235260,,False,Hearst Entertainment Productions,en,United States of America,Released
192577,Space Pirate Captain Harlock Collection,True,Toei Animation,ja,Japan,Released
100402,Captain America Collection,True,Marvel Studios,en,United States of America,Released
86834,,False,Paramount Pictures,en,United States of America,Released
142159,,False,Metro-Goldwyn-Mayer,en,United States of America,Released
155084,,False,Automatik Entertainment,en,United States of America,Released
188207,,False,Millennium Media,en,"Bulgaria, United States of America",Released
145220,The Muppets Collection,True,Walt Disney Pictures,en,United States of America,Released
190955,,False,Les Productions du Trésor,en,"France, United States of America",Released
138222,,False,KODA Entertainment,en,United States of America,Released
193612,,False,Hammer Film Productions,en,"United Kingdom, United States of America",Released
200505,,False,Lionsgate,en,United States of America,Released
180299,The Raid Collection,True,XYZ Films,id,"Indonesia, United States of America",Released
102382,The Amazing Spider-Man Collection,True,Columbia Pictures,en,United States of America,Released
157547,,False,MICA Entertainment,en,United States of America,Released
249660,God's Not Dead Collection,True,Pure Flix Entertainment,en,United States of America,Released
197796,,False,Eskwad,fr,"France, Germany",Released
172385,Rio Collection,True,Blue Sky Studios,en,United States of America,Released
157353,,False,Alcon Entertainment,en,United States of America,Released
236751,,False,TriStar Pictures,en,"Canada, United States of America",Released
193610,,False,LBI Productions,en,United States of America,Released
254473,,False,EuropaCorp,en,"Canada, France, United States of America",Released
210479,,False,IM Global,en,"United Kingdom, United States of America",Released
76649,,False,Constantin Film,en,"Germany, United Kingdom, Canada, United States of America",Released
195589,Neighbors Collection,True,Good Universe,en,United States of America,Released
49158,,False,American International Pictures,it,"Italy, United States of America",Released
205601,,False,Pinewood Studios,en,United Kingdom,Released
152599,,False,Worldview Entertainment,en,"United States of America, France",Released
19703,,False,UTV Motion Pictures,hi,India,Released
252680,,False,TriStar Pictures,en,United States of America,Released
240832,,False,EuropaCorp,en,France,Released
127585,X-Men Collection,True,Bad Hat Harry Productions,en,United States of America,Released
124905,Godzilla Collection,True,Legendary Pictures,en,United States of America,Released
187596,,False,Lakeshore Entertainment,en,United States of America,Released
59981,,False,Summertime Entertainment,en,United States of America,Released
212778,,False,Altus Media,en,United States of America,Released
210947,,False,Téléfilm Canada,en,Canada,Released
232672,,False,GulfStream Pictures,en,United States of America,Released
198277,,False,Likely Story,en,United States of America,Released
102651,Maleficent Collection,True,Walt Disney Pictures,en,United States of America,Released
137113,,False,RatPac Entertainment,en,United States of America,Released
177677,Mission: Impossible Collection,True,Paramount Pictures,en,United States of America,Released
198185,,False,Walt Disney Pictures,en,"United States of America, Ukraine",Released
222935,,False,TSG Entertainment,en,United States of America,Released
209185,,False,Morag Loves Company,en,Canada,Released
175541,,False,Malvern Pictures,en,United States of America,Released
140870,Minuscule Collection,True,Nozon,fr,"Belgium, France",Released
110428,,False,ARTE France Cinéma,fr,France,Released
227700,,False,StudioCanal,en,"Canada, France, Spain, United Kingdom, United States of America",Released
187017,Jump Street Collection,True,Columbia Pictures,en,United States of America,Released
244088,,False,Motorino Amaranto,it,"Italy, France",Released
156022,The Equalizer Collection,True,Lonetree Entertainment,en,United States of America,Released
82702,How to Train Your Dragon Collection,True,DreamWorks Animation,en,United States of America,Released
194662,,False,TSG Entertainment,en,United States of America,Released
87368,,False,Archipel 33>35,fr,France,Released
85350,,False,IFC Productions,en,United States of America,Released
184098,Think Like a Man Collection,True,Will Packer Productions,en,United States of America,Released
209451,,False,RatPac Entertainment,en,United States of America,Released
91314,Transformers Collection,True,di Bonaventura Pictures,en,United States of America,Released
218836,Planes Collection,True,Disney Television Animation,en,United States of America,Released
262340,,False,BBC Film,en,"Ireland, United Kingdom",Released
226486,,False,Gary Sanchez Productions,en,United States of America,Released
242224,,False,Screen Australia,en,"Australia, Canada",Released
267999,,False,Proton Cinema,hu,"Hungary, Germany",Released
244786,,False,Bold Films,en,United States of America,Released
210577,,False,20th Century Fox,en,United States of America,Released
119450,Planet of the Apes (Reboot) Collection,True,TSG Entertainment,en,"United Kingdom, United States of America",Released
123109,,False,Pathe,en,"United States of America, United Kingdom",Released
253235,,False,Castle Rock Entertainment,en,United States of America,Released
225886,,False,Escape Artists,en,United States of America,Released
238636,The Purge Collection,True,Why Not Productions,en,"France, United States of America",Released
118340,Guardians of the Galaxy Collection,True,Marvel Studios,en,United States of America,Released
242095,,False,Signal Film Group,en,United States of America,Released
138103,The Expendables Collection,True,Davis Films,en,"United States of America, France, Germany",Released
184315,,False,Paramount Pictures,en,United States of America,Released
157849,,False,Amusement Park Films,en,"Germany, United Kingdom, United States of America",Released
231576,,False,Worldview Entertainment,en,United States of America,Released
238603,,False,Panay Films,en,United States of America,Released
243683,Step Up Collection,True,Summit Entertainment,en,United States of America,Released
244566,,False,Abbolita Productions,en,United States of America,Released
157845,,False,Porchlight Films,en,Australia,Released
229297,,False,Perdido Productions,en,"United Kingdom, United States of America",Released
228194,,False,Amblin Entertainment,en,"India, United States of America, United Arab Emirates",Released
76757,,False,Warner Bros. Pictures,en,United States of America,Released
98566,Teenage Mutant Ninja Turtles (Remake) Collection,True,Nickelodeon Movies,en,United States of America,Released
227156,,False,The Weinstein Company,en,United States of America,Released
193893,,False,Wide Awake Pictures,en,United States of America,Released
211067,,False,Worldview Entertainment,en,United States of America,Released
212769,,False,Serendipity Productions,en,"South Korea, United States of America",Released
189,Sin City Collection,True,Residaco,en,United States of America,Released
249164,,False,New Line Cinema,en,United States of America,Released
221902,,False,Les Films du Fleuve,fr,"Belgium, France, Italy",Released
282813,,False,Silvatar Media,en,United States of America,Released
209189,,False,Abbolita Productions,en,United States of America,Released
256274,"As Above, So Below Collection",True,Brothers Dowdle Productions,en,United States of America,Released
241848,,False,HanWay Films,en,"United States of America, United Kingdom",Released
204922,,False,StudioCanal,en,"France, Sweden, United Kingdom, United States of America",Released
199933,Atlas Shrugged Collection,True,Atlas Distribution Company,en,United States of America,Released
216282,,False,New Line Cinema,en,United States of America,Released
192145,,False,Corsan,en,"Belgium, Germany, United Kingdom, United States of America",Released
254191,,False,Fewlas Entertainment,en,United States of America,Released
154400,,False,Fox Searchlight Pictures,en,"United States of America, United Kingdom",Released
198663,The Maze Runner Collection,True,Ingenious Media,en,"United States of America, United Kingdom",Released
136835,,False,Will Packer Productions,en,United States of America,Released
244506,,False,Young Gang,en,United States of America,Released
169917,,False,Traveling Picture Show Company,en,United States of America,Released
282296,,False,Deux Chevaux Films,en,"France, United Kingdom, United States of America",Released
111479,,False,Rampart Films,en,United States of America,Released
264656,,False,The Javelina Film Company,en,"United States of America, France",Released
254904,,False,SPD Films,en,"United Kingdom, United States of America",Released
170687,,False,LAIKA,en,United States of America,Released
149871,,False,Studio Ghibli,ja,Japan,Released
239678,,False,Spring Creek Pictures,en,United States of America,Released
190859,,False,Warner Bros. Pictures,en,United States of America,Released
246403,,False,Phase 4 Films,en,"Canada, United States of America",Released
250546,Annabelle Collection,True,Atomic Monster,en,United States of America,Released
49017,,False,Universal Pictures,en,United States of America,Released
241254,,False,EFO Films,en,"South Korea, United States of America",Released
227707,,False,uMedia,en,"Belgium, United Kingdom, Spain",Released
206487,,False,Screen Queensland,en,Australia,Released
239571,,False,Relativity Media,en,United States of America,Released
245891,John Wick Collection,True,87Eleven,en,United States of America,Released
205587,,False,Village Roadshow Pictures,en,United States of America,Released
228150,,False,Columbia Pictures,en,United States of America,Released
266285,,False,Spier Films,da,"Belgium, Brazil, Denmark, Norway, South Africa, Sweden, United Kingdom",Released
239563,,False,Chernin Entertainment,en,United States of America,Released
218778,,False,Walt Disney Pictures,en,United States of America,Released
218043,Left Behind (Reboot) Collection,True,Stoney Lake Entertainment,en,"Canada, United States of America",Released
242512,Ouija Collection,True,Platinum Dunes,en,United States of America,Released
242582,,False,Sierra/Affinity,en,United States of America,Released
36523,,False,Pannónia Filmstúdió,en,"Hungary, United States of America",Released
177572,,False,Walt Disney Animation Studios,en,United States of America,Released
236735,,False,Sacromonte Films,es,Spain,Released
228326,,False,Reel FX Creative Studios,en,United States of America,Released
264660,,False,DNA Films,en,"United Kingdom, United States of America",Released
17108,,False,Shanghai Film Group,zh,"China, Hong Kong, Taiwan",Released
103686,Paradise Trilogy,True,Société Parisienne de Production,de,Austria,Released
87492,,False,Annapurna Pictures,en,United States of America,Released
199534,Wolf Creek Collection,True,True Crime Australia,en,Australia,Released
77951,,False,Animal Logic,en,"Australia, India, United Kingdom, United States of America",Released
96239,,False,Origin8 Media,tl,Philippines,Released
203793,,False,Art Pictures Studio,ru,Russia,Released
205596,,False,Bristol Automotive,en,"United States of America, United Kingdom",Released
171274,,False,Warner Bros. Pictures,en,United States of America,Released
131631,The Hunger Games Collection,True,Lionsgate,en,United States of America,Released
147441,,False,20th Century Fox,en,"Spain, United States of America, United Kingdom",Released
100042,Dumb and Dumber Collection,True,New Line Cinema,en,"United States of America, Japan",Released
80920,,False,,en,United States of America,Released
266856,,False,Working Title Films,en,"United Kingdom, United States of America",Released
13646,,False,A Private View,nl,Belgium,Released
227735,Dolphin Tale Collection,True,Alcon Entertainment,en,United States of America,Released
232679,,False,Mandalay Pictures,en,United States of America,Released
192558,Aashiqui Collection,True,T-Series,hi,India,Released
140818,,False,Ghost VFX,no,Norway,Released
36683,20th Century Boys Collection,True,Cine Bazar,ja,"Japan, Thailand",Released
241771,,False,Black Entertainment Television,en,United States of America,Released
205775,,False,Imagine Entertainment,en,"Spain, United States of America, Australia",Released
135397,Jurassic Park Collection,True,Amblin Entertainment,en,United States of America,Released
